tail,private_from,private_basis,date_utc,airport,airport_name,city,region,country,first_heard_utc,last_heard_utc,first_heard_local,sources
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-09,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2023-12-09T16:53:49.850000+00:00,2023-12-09T17:14:44.050000+00:00,2023-12-09 09:53,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-09,KBFI,King County International Airport - Boeing Field,Seattle,US-WA,US,2023-12-09T21:15:51.830000+00:00,2023-12-09T22:23:06.990000+00:00,2023-12-09 13:15,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-10,KPDX,Portland International Airport,Portland,US-OR,US,2023-12-10T19:03:34.010000+00:00,2023-12-10T19:07:13.600000+00:00,2023-12-10 11:03,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-10,KTUS,Tucson International Airport,Tucson,US-AZ,US,2023-12-10T21:23:11.020000+00:00,2023-12-10T21:23:11.020000+00:00,2023-12-10 14:23,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-10,KONT,Ontario International Airport,Ontario,US-CA,US,2023-12-10T23:11:52.840000+00:00,2023-12-11T00:22:57.310000+00:00,2023-12-10 15:11,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-11,KAPA,Centennial Airport,Denver,US-CO,US,2023-12-11T23:06:56.970000+00:00,2023-12-11T23:07:23.390000+00:00,2023-12-11 16:06,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-12,KAPA,Centennial Airport,Denver,US-CO,US,2023-12-12T16:46:18.400000+00:00,2023-12-12T16:46:54.710000+00:00,2023-12-12 09:46,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-12,KPVU,Provo Municipal Airport,Provo,US-UT,US,2023-12-12T17:46:53.660000+00:00,2023-12-12T19:40:29.530000+00:00,2023-12-12 10:46,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-14,KLAS,Harry Reid International Airport,Las Vegas,US-NV,US,2023-12-14T05:28:00.750000+00:00,2023-12-14T05:30:42.970000+00:00,2023-12-13 21:28,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-14,KHND,Henderson Executive Airport,Las Vegas,US-NV,US,2023-12-14T06:17:09.510000+00:00,2023-12-14T06:17:42.020000+00:00,2023-12-13 22:17,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-16,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2023-12-16T16:44:57.860000+00:00,2023-12-16T19:45:05.400000+00:00,2023-12-16 09:44,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-17,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2023-12-17T05:01:00.640000+00:00,2023-12-17T05:29:30.790000+00:00,2023-12-16 22:01,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-18,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2023-12-18T15:13:54+00:00,2023-12-18T18:49:45.220000+00:00,2023-12-18 08:13,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-18,KRIF,Richfield Municipal Airport,Richfield,US-UT,US,2023-12-18T19:36:12.670000+00:00,2023-12-18T19:36:15.840000+00:00,2023-12-18 12:36,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-18,99MT,Fox Field,Hamilton,US-MT,US,2023-12-18T22:39:31.030000+00:00,2023-12-18T22:39:31.030000+00:00,2023-12-18 15:39,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-18,KBFI,King County International Airport - Boeing Field,Seattle,US-WA,US,2023-12-18T23:53:15.110000+00:00,2023-12-18T23:54:03.460000+00:00,2023-12-18 15:53,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-19,KBFI,King County International Airport - Boeing Field,Seattle,US-WA,US,2023-12-19T18:47:03.720000+00:00,2023-12-19T18:47:35.100000+00:00,2023-12-19 10:47,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-19,KDVT,Phoenix Deer Valley Airport,Phoenix,US-AZ,US,2023-12-19T21:13:57.650000+00:00,2023-12-19T21:13:57.730000+00:00,2023-12-19 14:13,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-20,KSAT,San Antonio International Airport,San Antonio,US-TX,US,2023-12-20T00:16:44.750000+00:00,2023-12-20T00:18:09.760000+00:00,2023-12-19 18:16,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-20,KDRO,Durango La Plata County Airport,Durango,US-CO,US,2023-12-20T03:04:22.600000+00:00,2023-12-20T03:06:19.030000+00:00,2023-12-19 20:04,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-21,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2023-12-21T17:29:52.520000+00:00,2023-12-21T19:14:17.580000+00:00,2023-12-21 12:29,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-22,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2023-12-22T23:41:45.330000+00:00,2023-12-22T23:47:14.800000+00:00,2023-12-22 16:41,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-23,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2023-12-23T12:40:37.560000+00:00,2023-12-23T12:47:14.330000+00:00,2023-12-23 05:40,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-23,KFCM,Flying Cloud Airport,Minneapolis,US-MN,US,2023-12-23T15:21:33.070000+00:00,2023-12-23T15:21:33.070000+00:00,2023-12-23 09:21,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-24,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2023-12-24T01:12:28.310000+00:00,2023-12-24T01:14:46.150000+00:00,2023-12-23 18:12,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-27,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2023-12-27T15:19:47.740000+00:00,2023-12-27T16:41:44.280000+00:00,2023-12-27 08:19,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-28,KORL,Orlando Executive Airport,Orlando,US-FL,US,2023-12-28T01:36:21.470000+00:00,2023-12-28T01:40:18.560000+00:00,2023-12-27 20:36,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2023-12-28,KORL,Orlando Executive Airport,Orlando,US-FL,US,2023-12-28T14:40:22.830000+00:00,2023-12-28T15:19:40.660000+00:00,2023-12-28 09:40,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-01,KIAD,Washington Dulles International Airport,Dulles,US-VA,US,2024-01-01T04:11:46.220000+00:00,2024-01-01T04:15:58.650000+00:00,2023-12-31 23:11,adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-01,KIAD,Washington Dulles International Airport,Dulles,US-VA,US,2024-01-01T14:56:58.790000+00:00,2024-01-01T16:14:26.330000+00:00,2024-01-01 09:56,adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-01,KMEM,Frederick W. Smith International Airport,Memphis,US-TN,US,2024-01-01T18:09:47.160000+00:00,2024-01-01T18:10:24.770000+00:00,2024-01-01 12:09,adsbexchange-samples
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-01,KRIL,Garfield County Regional Airport,Rifle,US-CO,US,2024-01-01T21:37:03.350000+00:00,2024-01-01T22:30:40.290000+00:00,2024-01-01 14:37,adsbexchange-samples
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-05,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-05T01:08:15.430000+00:00,2024-01-05T01:10:43.720000+00:00,2024-01-04 18:08,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-06,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-06T15:13:13.420000+00:00,2024-01-06T16:15:06.150000+00:00,2024-01-06 08:13,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-06,KEGE,Eagle County Regional Airport,Eagle,US-CO,US,2024-01-06T17:41:38.220000+00:00,2024-01-06T17:41:38.220000+00:00,2024-01-06 10:41,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-08,KAPA,Centennial Airport,Denver,US-CO,US,2024-01-08T02:56:13.880000+00:00,2024-01-08T02:58:52.810000+00:00,2024-01-07 19:56,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-08,KAPA,Centennial Airport,Denver,US-CO,US,2024-01-08T14:57:16.490000+00:00,2024-01-08T15:06:01.790000+00:00,2024-01-08 07:57,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-08,KPBI,President Donald J. Trump International Airport,West Palm Beach,US-FL,US,2024-01-08T19:48:31.150000+00:00,2024-01-08T19:50:00.960000+00:00,2024-01-08 14:48,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-09,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-09T04:54:57.060000+00:00,2024-01-09T04:57:18.620000+00:00,2024-01-08 21:54,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-11,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-11T12:19:36.560000+00:00,2024-01-11T12:27:42.120000+00:00,2024-01-11 05:19,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-11,KDAL,Dallas Love Field,Dallas,US-TX,US,2024-01-11T17:10:38.520000+00:00,2024-01-11T18:13:20.140000+00:00,2024-01-11 11:10,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-11,KLAX,Los Angeles International Airport,Los Angeles,US-CA,US,2024-01-11T22:58:34.960000+00:00,2024-01-11T23:46:34.970000+00:00,2024-01-11 14:58,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-12,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-12T00:43:13.580000+00:00,2024-01-12T00:45:16.030000+00:00,2024-01-11 17:43,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-17,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-17T15:43:06.420000+00:00,2024-01-17T15:59:01.650000+00:00,2024-01-17 08:43,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-17,KAPA,Centennial Airport,Denver,US-CO,US,2024-01-17T17:16:51.720000+00:00,2024-01-17T17:20:08.330000+00:00,2024-01-17 10:16,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-18,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-18T18:10:05.090000+00:00,2024-01-18T18:15:33.720000+00:00,2024-01-18 11:10,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-20,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US-AZ,US,2024-01-20T20:22:05.900000+00:00,2024-01-20T21:13:20.090000+00:00,2024-01-20 13:22,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-20,KOAK,Oakland San Francisco Bay Airport,Oakland,US-CA,US,2024-01-20T23:04:16.150000+00:00,2024-01-20T23:47:12.530000+00:00,2024-01-20 15:04,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-22,KMDT,Harrisburg International Airport,Harrisburg,US-PA,US,2024-01-22T17:46:02.490000+00:00,2024-01-22T17:46:02.490000+00:00,2024-01-22 12:46,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-22,KPWA,Wiley Post Airport,Oklahoma City,US-OK,US,2024-01-22T21:51:34.160000+00:00,2024-01-22T21:51:34.160000+00:00,2024-01-22 15:51,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-22,KAPA,Centennial Airport,Denver,US-CO,US,2024-01-22T23:08:39.470000+00:00,2024-01-22T23:09:29.100000+00:00,2024-01-22 16:08,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-25,KFNL,Northern Colorado Regional Airport,Loveland,US-CO,US,2024-01-25T14:33:50.940000+00:00,2024-01-25T16:04:41.290000+00:00,2024-01-25 07:33,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-25,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-01-25T20:35:28.720000+00:00,2024-01-25T20:38:28.240000+00:00,2024-01-25 13:35,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-26,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-01-26T22:40:45.890000+00:00,2024-01-26T23:53:15.260000+00:00,2024-01-26 15:40,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-27,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-01-27T06:08:13.360000+00:00,2024-01-27T06:12:21.250000+00:00,2024-01-26 23:08,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-28,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-01-28T20:50:13.900000+00:00,2024-01-28T22:22:22.850000+00:00,2024-01-28 13:50,adsb-lol;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-28,KSBA,Santa Barbara Municipal Airport,Santa Barbara,US-CA,US,2024-01-28T23:29:48.440000+00:00,2024-01-28T23:34:23.480000+00:00,2024-01-28 15:29,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-29,KSBA,Santa Barbara Municipal Airport,Santa Barbara,US-CA,US,2024-01-29T04:06:37.480000+00:00,2024-01-29T04:09:03.400000+00:00,2024-01-28 20:06,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2024-01-29,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2024-01-29T05:19:11.730000+00:00,2024-01-29T05:49:35.590000+00:00,2024-01-28 22:19,adsb-lol;airplanes-live
